,score,label_value,race,sex,model_id
10092,1.0,0.0,WHITE HISPANIC,MALE,1
10093,0.0,0.0,BLACK,MALE,1
10094,1.0,0.0,WHITE,MALE,1
10095,1.0,0.0,WHITE,MALE,1
10096,1.0,0.0,WHITE,MALE,1
10097,0.0,0.0,WHITE,MALE,1
10098,1.0,1.0,ASIAN/PAC.ISL,MALE,1
10099,0.0,0.0,BLACK,MALE,1
10100,1.0,0.0,BLACK,MALE,1
10101,0.0,0.0,WHITE HISPANIC,MALE,1
10102,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10103,0.0,0.0,WHITE,MALE,1
10104,1.0,0.0,BLACK,MALE,1
10105,0.0,0.0,WHITE,MALE,1
10106,1.0,0.0,ASIAN/PAC.ISL,FEMALE,1
10107,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10108,1.0,0.0,BLACK,MALE,1
10109,1.0,0.0,WHITE HISPANIC,MALE,1
10110,1.0,0.0,WHITE HISPANIC,MALE,1
10111,0.0,0.0,WHITE,MALE,1
10112,1.0,0.0,WHITE,MALE,1
10113,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10114,1.0,0.0,BLACK,MALE,1
10115,0.0,0.0,BLACK HISPANIC,MALE,1
10116,1.0,1.0,BLACK HISPANIC,MALE,1
10117,0.0,0.0,WHITE HISPANIC,MALE,1
10118,1.0,0.0,BLACK,MALE,1
10119,0.0,0.0,BLACK,MALE,1
10120,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10121,0.0,0.0,WHITE HISPANIC,MALE,1
10122,1.0,0.0,WHITE HISPANIC,MALE,1
10123,1.0,0.0,WHITE,MALE,1
10124,1.0,0.0,WHITE HISPANIC,MALE,1
10125,0.0,0.0,BLACK HISPANIC,MALE,1
10126,1.0,0.0,BLACK HISPANIC,FEMALE,1
10127,0.0,0.0,BLACK,MALE,1
10128,1.0,0.0,WHITE,MALE,1
10129,0.0,0.0,BLACK,MALE,1
10130,1.0,0.0,WHITE,MALE,1
10131,0.0,0.0,WHITE HISPANIC,MALE,1
10132,1.0,0.0,WHITE,MALE,1
10133,0.0,0.0,BLACK,MALE,1
10134,1.0,1.0,WHITE HISPANIC,MALE,1
10135,0.0,0.0,WHITE,MALE,1
10136,1.0,0.0,WHITE HISPANIC,FEMALE,1
10137,1.0,0.0,WHITE,MALE,1
10138,1.0,0.0,WHITE,MALE,1
10139,0.0,0.0,BLACK,MALE,1
10140,1.0,0.0,BLACK,MALE,1
10141,0.0,0.0,WHITE HISPANIC,MALE,1
10142,1.0,0.0,WHITE HISPANIC,MALE,1
10143,0.0,0.0,WHITE,MALE,1
10144,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10145,0.0,0.0,BLACK,MALE,1
10146,1.0,0.0,BLACK,MALE,1
10147,0.0,0.0,BLACK,MALE,1
10148,1.0,0.0,BLACK,MALE,1
10149,0.0,0.0,WHITE,MALE,1
10150,1.0,0.0,WHITE,MALE,1
10151,1.0,0.0,BLACK,FEMALE,1
10152,1.0,1.0,WHITE,MALE,1
10153,0.0,0.0,WHITE,MALE,1
10154,1.0,0.0,WHITE HISPANIC,MALE,1
10155,0.0,0.0,WHITE HISPANIC,MALE,1
10156,1.0,0.0,WHITE,MALE,1
10157,0.0,0.0,BLACK,MALE,1
10158,1.0,0.0,BLACK HISPANIC,MALE,1
10159,0.0,0.0,BLACK HISPANIC,MALE,1
10160,1.0,1.0,BLACK,MALE,1
10161,0.0,0.0,WHITE HISPANIC,MALE,1
10162,1.0,0.0,BLACK,MALE,1
10163,0.0,0.0,WHITE HISPANIC,MALE,1
10164,1.0,1.0,BLACK,MALE,1
10165,1.0,0.0,WHITE HISPANIC,MALE,1
10166,1.0,0.0,WHITE HISPANIC,MALE,1
10167,0.0,0.0,BLACK,MALE,1
10168,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10169,0.0,0.0,WHITE HISPANIC,MALE,1
10170,1.0,1.0,WHITE,MALE,1
10171,0.0,0.0,BLACK,MALE,1
10172,1.0,0.0,WHITE,MALE,1
10173,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10174,1.0,0.0,BLACK,MALE,1
10175,0.0,0.0,WHITE,FEMALE,1
10176,1.0,1.0,WHITE,MALE,1
10177,0.0,0.0,BLACK,MALE,1
10178,1.0,0.0,BLACK,MALE,1
10179,1.0,0.0,BLACK,MALE,1
10180,1.0,0.0,BLACK,MALE,1
10181,0.0,0.0,BLACK,MALE,1
10182,1.0,0.0,BLACK,MALE,1
10183,0.0,0.0,BLACK,MALE,1
10184,1.0,0.0,BLACK,MALE,1
10185,0.0,0.0,BLACK,MALE,1
10186,1.0,0.0,BLACK,MALE,1
10187,0.0,0.0,BLACK,MALE,1
10188,1.0,1.0,BLACK,MALE,1
10189,0.0,0.0,BLACK,MALE,1
10190,1.0,0.0,BLACK,MALE,1
10191,0.0,0.0,BLACK,MALE,1
10192,1.0,0.0,BLACK,MALE,1
10193,1.0,0.0,BLACK,FEMALE,1
10194,1.0,0.0,BLACK,MALE,1
10195,0.0,0.0,BLACK,MALE,1
10196,1.0,0.0,BLACK,MALE,1
10197,0.0,0.0,BLACK,MALE,1
10198,1.0,0.0,BLACK,MALE,1
10199,0.0,0.0,BLACK,MALE,1
10200,1.0,0.0,BLACK,MALE,1
10201,0.0,0.0,BLACK,MALE,1
10202,1.0,0.0,BLACK,MALE,1
10203,0.0,0.0,BLACK,MALE,1
10204,1.0,0.0,BLACK,MALE,1
10205,0.0,0.0,BLACK,MALE,1
10206,1.0,1.0,BLACK,MALE,1
10207,1.0,1.0,BLACK,MALE,1
10208,1.0,1.0,BLACK,MALE,1
10209,0.0,0.0,BLACK,MALE,1
10210,1.0,0.0,BLACK,FEMALE,1
10211,0.0,0.0,BLACK,MALE,1
10212,1.0,0.0,BLACK,MALE,1
10213,0.0,0.0,BLACK,MALE,1
10214,1.0,0.0,BLACK,FEMALE,1
10215,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10216,1.0,0.0,BLACK,MALE,1
10217,0.0,0.0,BLACK,MALE,1
10218,1.0,0.0,BLACK,MALE,1
10219,0.0,0.0,BLACK,MALE,1
10220,1.0,1.0,BLACK,MALE,1
10221,1.0,1.0,BLACK,MALE,1
10222,1.0,1.0,BLACK,MALE,1
10223,0.0,1.0,BLACK,MALE,1
10224,1.0,1.0,BLACK HISPANIC,MALE,1
10225,0.0,0.0,BLACK HISPANIC,MALE,1
10226,1.0,0.0,BLACK,MALE,1
10227,0.0,0.0,BLACK,MALE,1
10228,1.0,0.0,BLACK,MALE,1
10229,0.0,0.0,BLACK,MALE,1
10230,1.0,0.0,BLACK,MALE,1
10231,0.0,0.0,BLACK,MALE,1
10232,1.0,0.0,BLACK,MALE,1
10233,0.0,0.0,BLACK HISPANIC,FEMALE,1
10234,1.0,0.0,BLACK,MALE,1
10235,1.0,0.0,BLACK,MALE,1
10236,1.0,0.0,BLACK,MALE,1
10237,0.0,0.0,BLACK,MALE,1
10238,1.0,0.0,BLACK,MALE,1
10239,0.0,0.0,BLACK,MALE,1
10240,1.0,0.0,BLACK,MALE,1
10241,0.0,1.0,BLACK,MALE,1
10242,1.0,1.0,BLACK,MALE,1
10243,0.0,0.0,BLACK,MALE,1
10244,1.0,0.0,BLACK,MALE,1
10245,0.0,0.0,BLACK,MALE,1
10246,1.0,0.0,BLACK,MALE,1
10247,0.0,1.0,BLACK,MALE,1
10248,1.0,0.0,BLACK,MALE,1
10249,1.0,0.0,BLACK,MALE,1
10250,1.0,0.0,BLACK,MALE,1
10251,0.0,0.0,BLACK,MALE,1
10252,1.0,0.0,BLACK,MALE,1
10253,0.0,0.0,BLACK,MALE,1
10254,1.0,0.0,BLACK,MALE,1
10255,0.0,0.0,BLACK,MALE,1
10256,1.0,0.0,BLACK,MALE,1
10257,0.0,0.0,BLACK,MALE,1
10258,1.0,0.0,BLACK,MALE,1
10259,0.0,0.0,BLACK,MALE,1
10260,1.0,1.0,BLACK,MALE,1
10261,0.0,0.0,BLACK,MALE,1
10262,1.0,0.0,BLACK,MALE,1
10263,1.0,0.0,BLACK,MALE,1
10264,1.0,0.0,BLACK,MALE,1
10265,0.0,1.0,BLACK,MALE,1
10266,1.0,0.0,BLACK,MALE,1
10267,0.0,0.0,BLACK HISPANIC,MALE,1
10268,1.0,0.0,BLACK,MALE,1
10269,0.0,0.0,BLACK,MALE,1
10270,1.0,0.0,BLACK,FEMALE,1
10271,0.0,0.0,BLACK,MALE,1
10272,1.0,0.0,BLACK,MALE,1
10273,0.0,0.0,BLACK,MALE,1
10274,1.0,0.0,BLACK,MALE,1
10275,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10276,1.0,0.0,BLACK,MALE,1
10277,1.0,0.0,BLACK,MALE,1
10278,1.0,1.0,BLACK,FEMALE,1
10279,0.0,0.0,BLACK,MALE,1
10280,1.0,0.0,BLACK,MALE,1
10281,0.0,0.0,BLACK,MALE,1
10282,1.0,1.0,BLACK,MALE,1
10283,0.0,1.0,BLACK,MALE,1
10284,1.0,0.0,BLACK,MALE,1
10285,0.0,0.0,BLACK,MALE,1
10286,1.0,0.0,BLACK,MALE,1
10287,0.0,0.0,BLACK,MALE,1
10288,1.0,0.0,BLACK,MALE,1
10289,0.0,0.0,BLACK,MALE,1
10290,1.0,0.0,BLACK,MALE,1
10291,1.0,0.0,BLACK,MALE,1
10292,1.0,0.0,BLACK,MALE,1
10293,0.0,0.0,BLACK,MALE,1
10294,1.0,,WHITE,MALE,1
10295,0.0,,WHITE HISPANIC,MALE,1
10296,1.0,1.0,BLACK HISPANIC,MALE,1
10297,0.0,,BLACK,MALE,1
10298,1.0,0.0,BLACK,MALE,1
10299,0.0,0.0,BLACK,MALE,1
10300,1.0,0.0,BLACK,MALE,1
10301,0.0,1.0,WHITE HISPANIC,MALE,1
10302,1.0,0.0,WHITE,MALE,1
10303,0.0,0.0,WHITE,MALE,1
10304,1.0,0.0,WHITE HISPANIC,MALE,1
10305,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10306,1.0,0.0,WHITE,MALE,1
10307,0.0,0.0,WHITE HISPANIC,MALE,1
10308,1.0,0.0,BLACK,FEMALE,1
10309,0.0,0.0,WHITE HISPANIC,MALE,1
10310,1.0,0.0,BLACK,MALE,1
10311,0.0,0.0,BLACK,MALE,1
10312,1.0,0.0,BLACK,MALE,1
10313,0.0,0.0,BLACK,MALE,1
10314,1.0,1.0,BLACK,MALE,1
10315,0.0,0.0,BLACK,MALE,1
10316,1.0,0.0,WHITE HISPANIC,MALE,1
10317,0.0,0.0,WHITE HISPANIC,MALE,1
10318,1.0,0.0,WHITE,MALE,1
10319,1.0,0.0,BLACK,MALE,1
10320,1.0,0.0,BLACK,MALE,1
10321,0.0,0.0,BLACK,MALE,1
10322,1.0,0.0,WHITE HISPANIC,MALE,1
10323,0.0,0.0,BLACK,MALE,1
10324,1.0,0.0,BLACK,MALE,1
10325,0.0,0.0,WHITE HISPANIC,MALE,1
10326,1.0,0.0,BLACK,MALE,1
10327,0.0,0.0,BLACK,MALE,1
10328,1.0,0.0,WHITE HISPANIC,MALE,1
10329,0.0,0.0,WHITE HISPANIC,MALE,1
10330,1.0,0.0,WHITE HISPANIC,MALE,1
10331,0.0,0.0,BLACK,MALE,1
10332,1.0,1.0,BLACK,MALE,1
10333,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10334,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10335,0.0,0.0,BLACK,MALE,1
10336,1.0,0.0,WHITE HISPANIC,MALE,1
10337,0.0,0.0,BLACK HISPANIC,MALE,1
10338,1.0,0.0,WHITE HISPANIC,MALE,1
10339,0.0,0.0,WHITE HISPANIC,MALE,1
10340,1.0,0.0,WHITE HISPANIC,MALE,1
10341,0.0,0.0,WHITE HISPANIC,MALE,1
10342,1.0,0.0,BLACK,FEMALE,1
10343,0.0,0.0,BLACK,FEMALE,1
10344,1.0,0.0,BLACK,FEMALE,1
10345,0.0,0.0,BLACK,FEMALE,1
10346,1.0,0.0,BLACK,MALE,1
10347,1.0,0.0,BLACK,MALE,1
10348,1.0,0.0,WHITE HISPANIC,MALE,1
10349,0.0,1.0,WHITE HISPANIC,MALE,1
10350,1.0,1.0,BLACK,MALE,1
10351,0.0,0.0,BLACK,MALE,1
10352,1.0,0.0,WHITE,FEMALE,1
10353,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10354,1.0,0.0,BLACK,MALE,1
10355,0.0,0.0,BLACK,MALE,1
10356,1.0,0.0,WHITE HISPANIC,MALE,1
10357,0.0,0.0,BLACK,MALE,1
10358,1.0,0.0,BLACK,MALE,1
10359,0.0,0.0,WHITE,MALE,1
10360,1.0,0.0,BLACK,MALE,1
10361,1.0,1.0,WHITE HISPANIC,MALE,1
10362,1.0,0.0,WHITE,MALE,1
10363,0.0,0.0,BLACK,MALE,1
10364,1.0,0.0,WHITE,FEMALE,1
10365,0.0,0.0,BLACK HISPANIC,MALE,1
10366,1.0,0.0,WHITE HISPANIC,MALE,1
10367,0.0,0.0,BLACK,MALE,1
10368,1.0,1.0,BLACK HISPANIC,MALE,1
10369,0.0,0.0,BLACK HISPANIC,MALE,1
10370,1.0,0.0,BLACK,MALE,1
10371,0.0,0.0,BLACK,FEMALE,1
10372,1.0,0.0,WHITE HISPANIC,MALE,1
10373,0.0,0.0,WHITE HISPANIC,MALE,1
10374,1.0,0.0,BLACK,MALE,1
10375,1.0,0.0,BLACK,MALE,1
10376,1.0,0.0,BLACK,MALE,1
10377,0.0,0.0,BLACK HISPANIC,MALE,1
10378,1.0,0.0,WHITE,MALE,1
10379,0.0,0.0,WHITE,MALE,1
10380,1.0,0.0,WHITE HISPANIC,MALE,1
10381,0.0,0.0,WHITE HISPANIC,MALE,1
10382,1.0,0.0,WHITE,MALE,1
10383,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10384,1.0,0.0,WHITE HISPANIC,MALE,1
10385,0.0,0.0,BLACK,MALE,1
10386,1.0,1.0,BLACK,MALE,1
10387,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10388,1.0,0.0,WHITE HISPANIC,MALE,1
10389,1.0,0.0,BLACK,MALE,1
10390,1.0,0.0,BLACK,MALE,1
10391,0.0,0.0,WHITE HISPANIC,MALE,1
10392,1.0,0.0,BLACK HISPANIC,MALE,1
10393,0.0,0.0,WHITE,MALE,1
10394,1.0,0.0,WHITE,MALE,1
10395,0.0,0.0,WHITE,MALE,1
10396,1.0,0.0,WHITE HISPANIC,MALE,1
10397,0.0,0.0,WHITE HISPANIC,FEMALE,1
10398,1.0,0.0,BLACK,MALE,1
10399,0.0,0.0,BLACK,MALE,1
10400,1.0,0.0,BLACK,MALE,1
10401,0.0,0.0,WHITE HISPANIC,MALE,1
10402,1.0,0.0,BLACK,MALE,1
10403,1.0,0.0,BLACK,MALE,1
10404,1.0,1.0,BLACK,MALE,1
10405,0.0,0.0,WHITE HISPANIC,MALE,1
10406,1.0,0.0,BLACK,MALE,1
10407,0.0,0.0,WHITE HISPANIC,MALE,1
10408,1.0,0.0,WHITE,MALE,1
10409,0.0,0.0,WHITE HISPANIC,MALE,1
10410,1.0,0.0,BLACK,FEMALE,1
10411,0.0,0.0,BLACK,MALE,1
10412,1.0,0.0,BLACK,MALE,1
10413,0.0,0.0,BLACK,MALE,1
10414,1.0,0.0,BLACK,MALE,1
10415,0.0,0.0,WHITE HISPANIC,MALE,1
10416,1.0,0.0,BLACK,MALE,1
10417,1.0,0.0,BLACK,MALE,1
10418,1.0,0.0,BLACK,MALE,1
10419,0.0,0.0,BLACK,MALE,1
10420,1.0,0.0,BLACK,FEMALE,1
10421,0.0,0.0,BLACK,MALE,1
10422,1.0,1.0,BLACK,MALE,1
10423,0.0,0.0,WHITE HISPANIC,MALE,1
10424,1.0,0.0,BLACK HISPANIC,MALE,1
10425,0.0,0.0,WHITE HISPANIC,MALE,1
10426,1.0,0.0,BLACK,MALE,1
10427,0.0,0.0,WHITE HISPANIC,MALE,1
10428,1.0,0.0,WHITE HISPANIC,MALE,1
10429,0.0,0.0,WHITE HISPANIC,MALE,1
10430,1.0,0.0,WHITE HISPANIC,MALE,1
10431,1.0,0.0,WHITE HISPANIC,MALE,1
10432,1.0,0.0,WHITE,MALE,1
10433,0.0,0.0,BLACK,FEMALE,1
10434,1.0,0.0,BLACK,MALE,1
10435,0.0,0.0,BLACK,MALE,1
10436,1.0,0.0,BLACK,MALE,1
10437,0.0,0.0,BLACK,MALE,1
10438,1.0,0.0,WHITE HISPANIC,MALE,1
10439,0.0,0.0,BLACK,MALE,1
10440,1.0,1.0,WHITE HISPANIC,MALE,1
10441,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10442,1.0,0.0,BLACK,MALE,1
10443,0.0,0.0,BLACK,FEMALE,1
10444,1.0,0.0,BLACK,FEMALE,1
10445,1.0,0.0,WHITE,MALE,1
10446,1.0,0.0,WHITE,FEMALE,1
10447,0.0,0.0,WHITE HISPANIC,MALE,1
10448,1.0,0.0,WHITE HISPANIC,MALE,1
10449,0.0,0.0,BLACK,MALE,1
10450,1.0,0.0,BLACK,FEMALE,1
10451,0.0,0.0,BLACK,MALE,1
10452,1.0,0.0,WHITE HISPANIC,FEMALE,1
10453,0.0,0.0,BLACK,MALE,1
10454,1.0,0.0,WHITE HISPANIC,MALE,1
10455,0.0,0.0,WHITE,MALE,1
10456,1.0,0.0,BLACK HISPANIC,MALE,1
10457,0.0,1.0,WHITE,MALE,1
10458,1.0,1.0,BLACK HISPANIC,FEMALE,1
10459,1.0,0.0,BLACK,MALE,1
10460,1.0,0.0,WHITE,MALE,1
10461,0.0,0.0,WHITE,MALE,1
10462,1.0,0.0,WHITE HISPANIC,MALE,1
10463,0.0,1.0,BLACK,MALE,1
10464,1.0,0.0,WHITE HISPANIC,MALE,1
10465,0.0,0.0,WHITE,MALE,1
10466,1.0,0.0,BLACK,MALE,1
10467,0.0,0.0,BLACK,FEMALE,1
10468,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10469,0.0,0.0,BLACK,MALE,1
10470,1.0,0.0,BLACK,MALE,1
10471,0.0,0.0,WHITE,FEMALE,1
10472,1.0,0.0,BLACK,MALE,1
10473,1.0,0.0,BLACK,MALE,1
10474,1.0,0.0,WHITE,FEMALE,1
10475,0.0,0.0,WHITE HISPANIC,MALE,1
10476,1.0,1.0,WHITE HISPANIC,MALE,1
10477,0.0,0.0,BLACK,MALE,1
10478,1.0,0.0,BLACK,MALE,1
10479,0.0,0.0,BLACK,MALE,1
10480,1.0,0.0,WHITE HISPANIC,MALE,1
10481,0.0,0.0,BLACK,MALE,1
10482,1.0,0.0,BLACK,MALE,1
10483,0.0,0.0,BLACK,MALE,1
10484,1.0,0.0,BLACK HISPANIC,FEMALE,1
10485,0.0,0.0,WHITE,MALE,1
10486,1.0,0.0,BLACK,MALE,1
10487,1.0,0.0,WHITE HISPANIC,MALE,1
10488,1.0,0.0,BLACK,MALE,1
10489,0.0,0.0,WHITE HISPANIC,MALE,1
10490,1.0,1.0,WHITE HISPANIC,MALE,1
10491,0.0,0.0,BLACK,MALE,1
10492,1.0,0.0,BLACK,MALE,1
10493,0.0,0.0,WHITE HISPANIC,FEMALE,1
10494,1.0,1.0,BLACK,MALE,1
10495,0.0,0.0,BLACK,MALE,1
10496,1.0,0.0,BLACK,MALE,1
10497,0.0,0.0,BLACK,MALE,1
10498,1.0,0.0,BLACK,MALE,1
10499,0.0,0.0,BLACK,MALE,1
10500,1.0,0.0,WHITE,MALE,1
10501,1.0,0.0,WHITE,MALE,1
10502,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10503,0.0,0.0,ASIAN/PAC.ISL,MALE,1
10504,1.0,0.0,ASIAN/PAC.ISL,MALE,1
10505,0.0,0.0,BLACK,MALE,1
10506,1.0,0.0,WHITE,MALE,1
10507,0.0,0.0,WHITE HISPANIC,MALE,1
10508,1.0,0.0,WHITE,MALE,1
10509,0.0,0.0,BLACK,MALE,1
10510,1.0,0.0,WHITE HISPANIC,FEMALE,1
10511,0.0,0.0,BLACK HISPANIC,MALE,1
10512,1.0,1.0,WHITE HISPANIC,MALE,1
10513,0.0,0.0,WHITE,MALE,1
10514,1.0,0.0,BLACK,MALE,1
10515,1.0,0.0,BLACK,MALE,1
10516,1.0,0.0,BLACK,FEMALE,1
10517,0.0,0.0,BLACK HISPANIC,MALE,1
10518,1.0,0.0,BLACK,MALE,1
10519,0.0,0.0,BLACK,MALE,1
10520,1.0,0.0,WHITE HISPANIC,MALE,1
10521,0.0,0.0,WHITE HISPANIC,MALE,1
10522,1.0,0.0,WHITE HISPANIC,FEMALE,1
10523,0.0,0.0,WHITE HISPANIC,MALE,1
10524,1.0,0.0,BLACK,MALE,1
10525,0.0,0.0,WHITE,MALE,1
10526,1.0,0.0,BLACK,MALE,1
10527,0.0,0.0,BLACK,MALE,1
10528,1.0,0.0,BLACK HISPANIC,MALE,1
10529,1.0,0.0,WHITE HISPANIC,MALE,1
10530,1.0,1.0,BLACK,MALE,1
10531,0.0,0.0,WHITE HISPANIC,MALE,1
10532,1.0,0.0,BLACK,MALE,1
10533,0.0,0.0,BLACK,MALE,1
10534,1.0,0.0,BLACK HISPANIC,MALE,1
10535,0.0,1.0,WHITE,MALE,1
10536,1.0,0.0,BLACK HISPANIC,FEMALE,1
10537,0.0,0.0,BLACK HISPANIC,MALE,1
10538,1.0,0.0,BLACK,FEMALE,1
10539,0.0,0.0,BLACK,MALE,1
10540,1.0,0.0,BLACK,MALE,1
10541,0.0,1.0,WHITE,MALE,1
10542,1.0,1.0,WHITE HISPANIC,MALE,1
10543,1.0,0.0,BLACK HISPANIC,MALE,1
10544,1.0,0.0,WHITE HISPANIC,MALE,1
10545,0.0,0.0,BLACK,MALE,1
10546,1.0,0.0,BLACK,FEMALE,1
10547,0.0,0.0,BLACK,FEMALE,1
10548,1.0,1.0,BLACK,MALE,1
10549,0.0,0.0,BLACK,MALE,1
10550,1.0,0.0,WHITE,MALE,1
10551,0.0,0.0,WHITE,MALE,1
10552,1.0,0.0,WHITE HISPANIC,MALE,1
10553,0.0,0.0,BLACK,MALE,1
10554,1.0,1.0,WHITE HISPANIC,MALE,1
10555,0.0,0.0,WHITE HISPANIC,MALE,1
10556,1.0,0.0,WHITE HISPANIC,MALE,1
10557,1.0,0.0,WHITE HISPANIC,MALE,1
10558,1.0,0.0,WHITE HISPANIC,MALE,1
10559,0.0,0.0,BLACK,MALE,1
10560,1.0,0.0,BLACK,MALE,1
10561,0.0,0.0,BLACK HISPANIC,MALE,1
10562,1.0,0.0,BLACK,MALE,1
10563,0.0,0.0,BLACK,MALE,1
10564,1.0,0.0,BLACK,FEMALE,1
10565,0.0,0.0,BLACK,MALE,1
10566,1.0,1.0,BLACK,MALE,1
10567,0.0,0.0,BLACK,MALE,1
10568,1.0,0.0,BLACK,MALE,1
10569,0.0,0.0,BLACK,MALE,1
10570,1.0,0.0,BLACK,MALE,1
10571,1.0,0.0,WHITE HISPANIC,MALE,1
10572,1.0,0.0,WHITE,MALE,1
10573,0.0,0.0,WHITE,MALE,1
10574,1.0,0.0,WHITE HISPANIC,MALE,1
10575,0.0,0.0,BLACK,MALE,1
10576,1.0,0.0,WHITE HISPANIC,MALE,1
10577,0.0,0.0,BLACK,MALE,1
10578,1.0,0.0,BLACK,FEMALE,1
10579,0.0,0.0,BLACK,MALE,1
10580,1.0,0.0,WHITE HISPANIC,MALE,1
10581,0.0,0.0,BLACK,MALE,1
10582,1.0,0.0,BLACK,MALE,1
10583,0.0,0.0,BLACK,MALE,1
10584,1.0,1.0,BLACK HISPANIC,MALE,1
10585,1.0,0.0,BLACK,MALE,1
10586,1.0,0.0,BLACK,MALE,1
10587,0.0,0.0,BLACK,MALE,1
10588,1.0,1.0,BLACK,MALE,1
10589,0.0,0.0,WHITE HISPANIC,MALE,1
10590,1.0,0.0,WHITE,MALE,1
10591,0.0,0.0,BLACK,MALE,1
10592,1.0,0.0,BLACK,MALE,1
10593,0.0,0.0,WHITE HISPANIC,FEMALE,1
10594,1.0,0.0,WHITE HISPANIC,MALE,1
10595,0.0,0.0,BLACK,MALE,1
10596,1.0,0.0,BLACK HISPANIC,MALE,1
10597,0.0,0.0,WHITE HISPANIC,MALE,1
10598,1.0,0.0,WHITE,MALE,1
10599,1.0,0.0,WHITE,MALE,1
10600,1.0,0.0,WHITE,MALE,1
10601,0.0,0.0,BLACK,MALE,1
10602,1.0,1.0,BLACK,MALE,1
10603,0.0,0.0,BLACK,MALE,1
10604,1.0,0.0,BLACK HISPANIC,MALE,1
10605,0.0,0.0,WHITE HISPANIC,MALE,1
10606,1.0,0.0,WHITE HISPANIC,MALE,1
10607,0.0,0.0,BLACK,MALE,1
10608,1.0,0.0,WHITE HISPANIC,MALE,1
10609,0.0,0.0,WHITE HISPANIC,MALE,1
10610,1.0,0.0,WHITE HISPANIC,MALE,1
10611,0.0,0.0,BLACK,MALE,1
10612,1.0,0.0,BLACK,MALE,1
10613,1.0,0.0,BLACK,MALE,1
10614,1.0,0.0,BLACK,FEMALE,1
10615,0.0,1.0,WHITE,MALE,1
10616,1.0,1.0,BLACK,MALE,1
10617,0.0,1.0,WHITE,MALE,1
10618,1.0,0.0,BLACK,MALE,1
10619,0.0,0.0,WHITE HISPANIC,MALE,1
10620,1.0,1.0,BLACK HISPANIC,MALE,1
10621,0.0,1.0,WHITE HISPANIC,MALE,1
10622,1.0,0.0,BLACK,MALE,1
10623,0.0,0.0,BLACK,MALE,1
10624,1.0,0.0,WHITE HISPANIC,MALE,1
10625,0.0,0.0,BLACK,MALE,1
10626,1.0,0.0,BLACK,MALE,1
10627,1.0,0.0,WHITE HISPANIC,MALE,1
10628,1.0,1.0,BLACK HISPANIC,MALE,1
10629,0.0,0.0,BLACK HISPANIC,MALE,1
10630,1.0,0.0,BLACK,MALE,1
10631,0.0,1.0,BLACK HISPANIC,MALE,1
10632,1.0,0.0,WHITE HISPANIC,MALE,1
10633,0.0,0.0,BLACK,MALE,1
10634,1.0,0.0,BLACK,MALE,1
10635,0.0,0.0,BLACK,MALE,1
10636,1.0,0.0,WHITE HISPANIC,MALE,1
10637,0.0,0.0,WHITE HISPANIC,MALE,1
10638,1.0,1.0,WHITE HISPANIC,MALE,1
10639,0.0,0.0,WHITE HISPANIC,MALE,1
10640,1.0,0.0,WHITE HISPANIC,MALE,1
10641,1.0,0.0,WHITE HISPANIC,MALE,1
10642,1.0,0.0,WHITE HISPANIC,MALE,1
10643,0.0,0.0,WHITE HISPANIC,MALE,1
10644,1.0,0.0,WHITE HISPANIC,MALE,1
10645,0.0,1.0,WHITE HISPANIC,MALE,1
10646,1.0,0.0,BLACK,MALE,1
10647,0.0,0.0,WHITE HISPANIC,MALE,1
10648,1.0,0.0,WHITE HISPANIC,MALE,1
10649,0.0,0.0,WHITE HISPANIC,MALE,1
10650,1.0,0.0,WHITE HISPANIC,MALE,1
10651,0.0,0.0,WHITE HISPANIC,MALE,1
10652,1.0,0.0,WHITE HISPANIC,MALE,1
10653,0.0,0.0,BLACK HISPANIC,MALE,1
10654,1.0,0.0,WHITE HISPANIC,MALE,1
10655,1.0,0.0,WHITE HISPANIC,MALE,1
10656,1.0,1.0,WHITE HISPANIC,MALE,1
10657,0.0,0.0,WHITE HISPANIC,MALE,1
10658,1.0,0.0,BLACK HISPANIC,MALE,1
10659,0.0,0.0,BLACK,MALE,1
10660,1.0,0.0,WHITE HISPANIC,MALE,1
10661,0.0,0.0,WHITE HISPANIC,FEMALE,1
10662,1.0,0.0,WHITE HISPANIC,FEMALE,1
10663,0.0,0.0,WHITE HISPANIC,FEMALE,1
10664,1.0,0.0,WHITE HISPANIC,MALE,1
10665,0.0,0.0,BLACK,MALE,1
