entity_id,score,label_value,race,sex,age_cat
3161,0.0,0,Hispanic,Male,25 - 45
3162,1.0,1,Caucasian,Male,25 - 45
3163,0.0,0,Caucasian,Male,25 - 45
3164,1.0,1,African-American,Male,25 - 45
3165,1.0,1,Caucasian,Male,25 - 45
3166,0.0,1,Caucasian,Male,Less than 25
3168,1.0,1,African-American,Male,25 - 45
3169,0.0,0,Caucasian,Male,Greater than 45
3170,1.0,1,African-American,Female,25 - 45
3174,1.0,1,Other,Male,Less than 25
3175,0.0,1,Caucasian,Male,Greater than 45
3176,1.0,0,African-American,Male,25 - 45
3177,0.0,1,African-American,Male,25 - 45
3178,1.0,1,Caucasian,Male,Less than 25
3181,1.0,1,Caucasian,Male,Less than 25
3182,1.0,0,African-American,Male,25 - 45
3183,0.0,1,African-American,Male,25 - 45
3186,0.0,0,Caucasian,Female,25 - 45
3188,0.0,0,Other,Male,Greater than 45
3189,1.0,1,African-American,Male,25 - 45
3190,0.0,0,African-American,Male,Less than 25
3191,0.0,0,African-American,Male,25 - 45
3192,0.0,0,Caucasian,Male,25 - 45
3197,0.0,0,Other,Female,25 - 45
3198,1.0,0,Other,Male,Less than 25
3200,0.0,1,African-American,Male,25 - 45
3203,1.0,0,Caucasian,Female,Less than 25
3204,1.0,0,Other,Male,Less than 25
3205,0.0,0,Caucasian,Male,Greater than 45
3206,1.0,0,African-American,Male,25 - 45
3207,0.0,0,Other,Male,Greater than 45
3208,0.0,0,African-American,Female,25 - 45
3209,1.0,0,African-American,Male,Less than 25
3212,1.0,1,African-American,Male,25 - 45
3214,0.0,1,Hispanic,Female,25 - 45
3215,0.0,0,Caucasian,Male,Greater than 45
3217,0.0,0,Caucasian,Male,25 - 45
3218,0.0,0,Other,Male,25 - 45
3222,1.0,0,African-American,Male,25 - 45
3223,1.0,1,Caucasian,Male,Greater than 45
3225,1.0,1,African-American,Male,Less than 25
3226,1.0,0,African-American,Male,25 - 45
3227,1.0,1,Caucasian,Male,25 - 45
3229,1.0,0,Caucasian,Male,25 - 45
3230,0.0,0,African-American,Female,Greater than 45
3232,0.0,0,African-American,Female,Greater than 45
3234,0.0,0,Caucasian,Male,25 - 45
3236,1.0,1,African-American,Male,25 - 45
3237,0.0,0,Caucasian,Male,25 - 45
3238,1.0,1,African-American,Male,25 - 45
3240,1.0,0,African-American,Female,25 - 45
3242,1.0,0,African-American,Male,Less than 25
3243,1.0,1,African-American,Female,Greater than 45
3246,0.0,0,Caucasian,Male,25 - 45
3247,1.0,0,Caucasian,Male,25 - 45
3248,0.0,1,Caucasian,Male,Greater than 45
3250,0.0,0,Caucasian,Male,Greater than 45
3255,0.0,0,African-American,Male,Greater than 45
3259,1.0,1,Native American,Female,Greater than 45
3260,1.0,1,African-American,Male,Greater than 45
3261,0.0,0,Caucasian,Female,Greater than 45
3262,1.0,1,African-American,Female,25 - 45
3265,0.0,0,Caucasian,Female,Greater than 45
3267,0.0,0,African-American,Male,25 - 45
3268,1.0,1,Caucasian,Male,25 - 45
3270,1.0,1,African-American,Male,Less than 25
3272,1.0,1,African-American,Male,25 - 45
3273,1.0,1,African-American,Male,Less than 25
3274,1.0,0,African-American,Male,Less than 25
3278,1.0,1,African-American,Male,25 - 45
3280,1.0,1,African-American,Female,25 - 45
3281,0.0,1,Caucasian,Male,25 - 45
3283,0.0,0,Caucasian,Male,Greater than 45
3284,1.0,1,Caucasian,Male,25 - 45
3285,1.0,1,African-American,Male,Greater than 45
3286,0.0,1,Other,Male,25 - 45
3287,1.0,1,African-American,Male,Less than 25
3288,0.0,1,African-American,Male,25 - 45
3289,1.0,0,African-American,Male,25 - 45
3290,0.0,0,African-American,Male,25 - 45
3291,0.0,1,African-American,Male,25 - 45
3292,0.0,0,Hispanic,Male,25 - 45
3293,0.0,0,Caucasian,Female,25 - 45
3294,1.0,1,Other,Female,Less than 25
3295,0.0,0,Hispanic,Male,25 - 45
3298,1.0,0,Caucasian,Male,25 - 45
3299,0.0,1,African-American,Male,25 - 45
3300,1.0,1,Caucasian,Male,Greater than 45
3301,0.0,0,African-American,Female,25 - 45
3302,1.0,1,Caucasian,Female,25 - 45
3304,0.0,0,African-American,Male,25 - 45
3305,0.0,0,Caucasian,Female,Greater than 45
3306,0.0,0,Caucasian,Male,25 - 45
3309,1.0,1,Caucasian,Male,25 - 45
3310,0.0,0,Hispanic,Male,25 - 45
3312,0.0,0,Caucasian,Male,Greater than 45
3314,0.0,0,Caucasian,Male,25 - 45
3315,0.0,0,Caucasian,Male,Greater than 45
3316,1.0,1,Caucasian,Female,25 - 45
3318,1.0,0,Caucasian,Male,Greater than 45
3319,0.0,0,Caucasian,Female,25 - 45
3320,0.0,0,Caucasian,Male,Less than 25
3322,0.0,1,African-American,Male,Less than 25
3323,1.0,1,African-American,Male,25 - 45
3324,0.0,0,Caucasian,Male,Greater than 45
3325,0.0,0,Hispanic,Male,Greater than 45
3326,1.0,0,African-American,Male,25 - 45
3328,1.0,1,African-American,Female,Less than 25
3329,0.0,1,Caucasian,Male,25 - 45
3331,1.0,1,African-American,Male,25 - 45
3332,0.0,0,African-American,Male,Greater than 45
3333,0.0,1,Caucasian,Male,25 - 45
3335,0.0,1,Hispanic,Female,25 - 45
3337,1.0,1,African-American,Male,25 - 45
3338,1.0,0,African-American,Male,Less than 25
3339,0.0,0,Caucasian,Male,Greater than 45
3340,1.0,1,African-American,Male,25 - 45
3341,1.0,0,African-American,Male,Less than 25
3342,0.0,1,African-American,Male,25 - 45
3343,0.0,1,African-American,Male,Less than 25
3344,1.0,1,African-American,Male,25 - 45
3345,0.0,0,Caucasian,Female,25 - 45
3347,0.0,1,African-American,Female,25 - 45
3348,0.0,1,Caucasian,Male,25 - 45
3349,0.0,1,African-American,Male,25 - 45
3350,0.0,0,African-American,Male,25 - 45
3351,0.0,1,African-American,Female,25 - 45
3354,0.0,1,African-American,Male,25 - 45
3356,0.0,0,Caucasian,Male,Greater than 45
3357,0.0,0,African-American,Male,25 - 45
3358,0.0,0,African-American,Male,25 - 45
3359,1.0,1,African-American,Male,25 - 45
3360,1.0,1,African-American,Male,Greater than 45
3361,1.0,0,African-American,Male,25 - 45
3362,1.0,1,African-American,Male,Less than 25
3363,0.0,1,Hispanic,Male,25 - 45
3369,1.0,1,African-American,Male,Less than 25
3370,0.0,1,Hispanic,Female,25 - 45
3371,0.0,0,African-American,Male,Less than 25
3375,1.0,1,Hispanic,Male,Greater than 45
3376,0.0,0,Other,Female,25 - 45
3377,0.0,0,Caucasian,Female,25 - 45
3379,0.0,0,Other,Male,Less than 25
3380,0.0,0,African-American,Female,Greater than 45
3381,0.0,1,African-American,Male,25 - 45
3383,1.0,1,African-American,Male,Greater than 45
3384,1.0,0,Caucasian,Male,Less than 25
3385,1.0,0,African-American,Male,Greater than 45
3386,1.0,1,Caucasian,Male,25 - 45
3387,0.0,1,African-American,Male,Greater than 45
3390,0.0,0,Caucasian,Male,Greater than 45
3391,1.0,1,African-American,Female,25 - 45
3392,0.0,0,Caucasian,Male,Greater than 45
3393,1.0,1,African-American,Male,25 - 45
3394,1.0,1,Caucasian,Male,Less than 25
3395,0.0,1,Other,Male,25 - 45
3396,1.0,0,African-American,Male,Greater than 45
3397,1.0,0,African-American,Male,Greater than 45
3398,1.0,1,African-American,Male,Less than 25
3399,1.0,0,African-American,Male,25 - 45
3401,0.0,1,African-American,Male,Greater than 45
3403,0.0,1,African-American,Male,25 - 45
3404,0.0,0,African-American,Male,Greater than 45
3405,0.0,0,African-American,Female,25 - 45
3406,1.0,1,Caucasian,Male,Less than 25
3407,0.0,0,Caucasian,Male,Greater than 45
3408,0.0,1,Caucasian,Female,Less than 25
3409,1.0,0,African-American,Male,Less than 25
3410,0.0,0,African-American,Male,Greater than 45
3411,0.0,0,Caucasian,Female,25 - 45
3412,0.0,0,Caucasian,Male,25 - 45
3413,0.0,1,Caucasian,Male,25 - 45
3415,1.0,1,African-American,Male,25 - 45
3417,0.0,0,Caucasian,Male,25 - 45
3418,0.0,1,African-American,Male,25 - 45
3419,1.0,1,African-American,Male,25 - 45
3420,0.0,0,African-American,Male,25 - 45
3422,1.0,1,Caucasian,Male,25 - 45
3423,0.0,0,Caucasian,Female,25 - 45
3425,1.0,1,Hispanic,Male,Less than 25
3426,1.0,1,African-American,Male,25 - 45
3427,0.0,0,Caucasian,Female,25 - 45
3429,1.0,1,African-American,Male,Less than 25
3431,0.0,0,African-American,Female,25 - 45
3434,1.0,1,African-American,Male,25 - 45
3437,1.0,0,Caucasian,Female,Less than 25
3438,1.0,1,Caucasian,Male,25 - 45
3439,0.0,0,Caucasian,Male,25 - 45
3440,1.0,1,African-American,Male,Less than 25
3441,1.0,1,Caucasian,Male,Greater than 45
3442,1.0,1,African-American,Male,25 - 45
3444,0.0,1,Caucasian,Male,25 - 45
3445,0.0,0,Caucasian,Male,25 - 45
3446,1.0,1,African-American,Male,25 - 45
3448,1.0,1,African-American,Female,25 - 45
3449,1.0,1,African-American,Male,25 - 45
3451,0.0,0,Caucasian,Male,Greater than 45
3452,0.0,0,African-American,Male,25 - 45
3453,0.0,1,African-American,Male,Greater than 45
3454,0.0,1,African-American,Male,25 - 45
3455,0.0,0,African-American,Female,25 - 45
3456,1.0,0,African-American,Male,Less than 25
3457,0.0,0,African-American,Male,Greater than 45
3458,0.0,0,Caucasian,Male,25 - 45
3460,1.0,1,African-American,Male,Less than 25
3462,0.0,1,Caucasian,Male,25 - 45
3463,0.0,0,Caucasian,Male,25 - 45
3464,1.0,1,Caucasian,Male,Less than 25
3465,0.0,0,Other,Male,Greater than 45
3468,1.0,1,African-American,Male,25 - 45
3470,0.0,1,African-American,Male,Less than 25
3474,0.0,1,Caucasian,Male,25 - 45
3475,1.0,0,Caucasian,Male,25 - 45
3476,1.0,1,African-American,Male,25 - 45
3479,1.0,1,African-American,Female,Less than 25
3480,0.0,0,African-American,Male,Greater than 45
3481,0.0,1,African-American,Female,25 - 45
3483,0.0,0,Caucasian,Male,25 - 45
3484,1.0,1,African-American,Male,Greater than 45
3485,0.0,1,African-American,Male,25 - 45
3487,1.0,0,Caucasian,Male,Greater than 45
3488,0.0,0,Caucasian,Male,25 - 45
3489,1.0,0,African-American,Female,Less than 25
3491,0.0,0,Hispanic,Male,25 - 45
3492,1.0,0,African-American,Male,Less than 25
3493,0.0,0,African-American,Male,25 - 45
3498,0.0,1,African-American,Male,25 - 45
3499,1.0,1,African-American,Female,25 - 45
3500,1.0,0,Caucasian,Male,25 - 45
3501,1.0,1,African-American,Male,Less than 25
3502,0.0,1,Hispanic,Male,25 - 45
3504,0.0,0,African-American,Male,25 - 45
3506,1.0,0,African-American,Male,25 - 45
3507,0.0,0,Hispanic,Male,Greater than 45
3508,1.0,0,African-American,Female,Less than 25
3510,1.0,1,Caucasian,Male,25 - 45
3511,0.0,0,Caucasian,Male,Less than 25
3512,1.0,1,African-American,Male,25 - 45
3515,0.0,0,Caucasian,Male,25 - 45
3516,0.0,1,Other,Male,25 - 45
3517,0.0,1,Hispanic,Male,Greater than 45
3519,0.0,1,African-American,Male,Greater than 45
3521,1.0,1,African-American,Male,Less than 25
3523,0.0,0,Caucasian,Male,Greater than 45
3525,0.0,0,Caucasian,Male,Greater than 45
3528,0.0,0,African-American,Female,Less than 25
3529,0.0,0,Hispanic,Male,25 - 45
3531,0.0,0,Caucasian,Female,25 - 45
3533,1.0,1,Caucasian,Male,25 - 45
3534,0.0,0,Caucasian,Male,Greater than 45
3535,0.0,0,Caucasian,Male,25 - 45
3536,0.0,1,Caucasian,Male,25 - 45
3538,0.0,0,African-American,Male,Less than 25
3539,1.0,0,African-American,Male,25 - 45
3540,0.0,0,Caucasian,Male,Less than 25
3541,0.0,0,African-American,Male,Greater than 45
3542,1.0,1,Caucasian,Male,Less than 25
3543,0.0,1,Caucasian,Female,25 - 45
3544,0.0,1,African-American,Male,Less than 25
3546,0.0,0,Hispanic,Male,Less than 25
3547,0.0,0,African-American,Male,Greater than 45
3550,1.0,1,African-American,Male,25 - 45
3551,1.0,1,African-American,Male,Less than 25
3552,0.0,0,Caucasian,Male,25 - 45
3554,0.0,0,Caucasian,Male,Greater than 45
3556,0.0,0,Hispanic,Male,25 - 45
3557,1.0,1,Hispanic,Male,Less than 25
3560,0.0,0,Caucasian,Male,25 - 45
3562,0.0,0,African-American,Male,Greater than 45
3563,1.0,1,African-American,Male,Greater than 45
3564,1.0,1,African-American,Male,25 - 45
3566,1.0,0,Caucasian,Male,Less than 25
3568,1.0,0,Caucasian,Male,25 - 45
3570,0.0,1,Caucasian,Male,25 - 45
3571,1.0,1,Caucasian,Male,25 - 45
3573,0.0,0,African-American,Male,25 - 45
3574,0.0,1,African-American,Male,Less than 25
3576,0.0,0,Caucasian,Male,Greater than 45
3577,0.0,0,African-American,Male,25 - 45
3578,0.0,1,Hispanic,Male,25 - 45
3582,0.0,1,Hispanic,Female,25 - 45
3584,1.0,0,Caucasian,Male,25 - 45
3585,0.0,1,Caucasian,Male,Greater than 45
3591,0.0,0,Hispanic,Male,25 - 45
3593,0.0,0,Caucasian,Male,Greater than 45
3594,0.0,1,African-American,Male,Greater than 45
3596,0.0,0,Caucasian,Male,Greater than 45
3597,1.0,1,Caucasian,Male,Less than 25
3598,0.0,0,African-American,Male,25 - 45
3600,0.0,0,Hispanic,Male,25 - 45
3601,1.0,1,African-American,Female,25 - 45
3602,1.0,1,African-American,Male,25 - 45
3603,1.0,1,African-American,Male,25 - 45
3604,1.0,0,Other,Male,Greater than 45
3605,0.0,0,African-American,Male,25 - 45
3607,0.0,1,Caucasian,Male,Greater than 45
3611,1.0,0,Caucasian,Male,Greater than 45
3614,1.0,1,African-American,Male,25 - 45
3616,1.0,1,African-American,Male,Greater than 45
3617,0.0,0,African-American,Male,25 - 45
3618,1.0,1,Caucasian,Male,25 - 45
3619,0.0,0,African-American,Male,25 - 45
3620,0.0,0,Caucasian,Female,Greater than 45
3622,1.0,0,African-American,Male,25 - 45
3624,1.0,1,African-American,Male,Less than 25
3626,1.0,0,Caucasian,Male,Greater than 45
3627,1.0,0,Caucasian,Male,25 - 45
3628,1.0,1,African-American,Male,Less than 25
3629,1.0,1,African-American,Male,Less than 25
3630,0.0,0,Caucasian,Male,Greater than 45
3631,0.0,0,Caucasian,Female,25 - 45
3634,0.0,0,Caucasian,Male,25 - 45
3635,0.0,0,African-American,Female,Less than 25
3636,1.0,0,African-American,Female,Greater than 45
3639,0.0,0,African-American,Male,25 - 45
3641,1.0,0,Caucasian,Male,25 - 45
3642,0.0,1,African-American,Male,25 - 45
3643,1.0,1,African-American,Male,Less than 25
3645,0.0,0,Caucasian,Male,25 - 45
3646,1.0,1,Caucasian,Male,25 - 45
3647,0.0,0,African-American,Male,Less than 25
3648,1.0,1,African-American,Male,Greater than 45
3649,1.0,1,African-American,Male,25 - 45
3652,0.0,1,African-American,Male,25 - 45
3653,0.0,0,African-American,Male,25 - 45
3655,0.0,0,African-American,Male,Greater than 45
3656,1.0,0,African-American,Male,Less than 25
3657,0.0,0,African-American,Female,25 - 45
3658,0.0,0,Other,Male,Greater than 45
3659,0.0,0,Caucasian,Male,Greater than 45
3660,0.0,0,Other,Male,Greater than 45
3661,1.0,1,African-American,Male,Greater than 45
3662,1.0,0,African-American,Male,25 - 45
3663,1.0,0,African-American,Male,25 - 45
3666,0.0,0,African-American,Female,25 - 45
3667,1.0,0,African-American,Male,25 - 45
3668,1.0,0,African-American,Male,25 - 45
3669,1.0,1,Caucasian,Female,25 - 45
3671,0.0,0,Caucasian,Male,25 - 45
3673,0.0,0,Other,Male,25 - 45
3674,0.0,0,African-American,Female,25 - 45
3675,1.0,1,African-American,Male,25 - 45
3676,1.0,0,African-American,Male,Greater than 45
3678,0.0,0,Caucasian,Male,25 - 45
3679,0.0,1,Caucasian,Female,Greater than 45
3681,1.0,0,African-American,Female,Greater than 45
3684,1.0,1,African-American,Male,25 - 45
3685,1.0,1,African-American,Male,25 - 45
3687,0.0,1,African-American,Male,Greater than 45
3691,1.0,1,Other,Male,Less than 25
3692,0.0,1,African-American,Male,25 - 45
3693,0.0,0,African-American,Male,Less than 25
3696,1.0,0,African-American,Male,Less than 25
3697,0.0,0,Caucasian,Male,Greater than 45
3698,0.0,0,Caucasian,Male,Greater than 45
3699,0.0,0,Caucasian,Male,25 - 45
3700,0.0,1,African-American,Male,Less than 25
3701,0.0,0,African-American,Male,Greater than 45
3702,1.0,1,Caucasian,Male,Greater than 45
3703,0.0,0,Caucasian,Male,Greater than 45
3704,0.0,0,Hispanic,Female,25 - 45
3705,0.0,0,Caucasian,Male,Greater than 45
3706,0.0,0,African-American,Female,25 - 45
3709,0.0,0,African-American,Female,25 - 45
3710,1.0,1,African-American,Male,Less than 25
3711,0.0,1,Caucasian,Male,25 - 45
3712,0.0,0,African-American,Male,Greater than 45
3713,1.0,1,African-American,Male,25 - 45
3714,0.0,0,Caucasian,Male,Greater than 45
3716,1.0,0,African-American,Male,Greater than 45
3719,1.0,0,African-American,Male,Less than 25
3720,1.0,1,Caucasian,Male,Greater than 45
3721,0.0,0,Caucasian,Female,Greater than 45
3722,1.0,1,African-American,Male,Less than 25
3724,0.0,0,Hispanic,Male,25 - 45
3725,1.0,1,African-American,Male,Less than 25
3726,0.0,0,Hispanic,Female,25 - 45
3728,0.0,0,Other,Male,Greater than 45
3729,0.0,0,African-American,Male,25 - 45
3730,0.0,1,Hispanic,Male,Less than 25
3732,0.0,0,African-American,Male,25 - 45
3736,0.0,0,Caucasian,Male,25 - 45
3737,0.0,0,Caucasian,Female,25 - 45
3738,1.0,0,Caucasian,Male,25 - 45
3739,0.0,0,Caucasian,Male,Greater than 45
3740,0.0,0,African-American,Female,Less than 25
3741,1.0,0,African-American,Male,25 - 45
3742,1.0,1,African-American,Male,25 - 45
3743,0.0,0,African-American,Male,Less than 25
3744,0.0,0,African-American,Male,Greater than 45
3745,1.0,1,Caucasian,Male,25 - 45
3747,1.0,0,Caucasian,Male,25 - 45
3749,1.0,1,African-American,Male,25 - 45
3751,1.0,1,African-American,Male,25 - 45
3754,1.0,1,African-American,Male,Less than 25
3757,0.0,1,Caucasian,Male,25 - 45
3758,0.0,0,African-American,Male,Greater than 45
3759,1.0,0,African-American,Female,25 - 45
3761,1.0,1,African-American,Male,25 - 45
3763,1.0,1,African-American,Male,25 - 45
3765,1.0,1,Caucasian,Male,25 - 45
3766,0.0,1,Caucasian,Male,Less than 25
3767,1.0,1,Caucasian,Male,25 - 45
3768,0.0,0,African-American,Female,25 - 45
3769,0.0,0,Caucasian,Male,Greater than 45
3771,1.0,1,African-American,Male,25 - 45
3772,1.0,1,Caucasian,Male,Less than 25
3773,1.0,0,Hispanic,Male,Less than 25
3774,0.0,0,Caucasian,Male,Greater than 45
3776,0.0,0,Caucasian,Female,25 - 45
3778,0.0,1,Caucasian,Male,25 - 45
3779,1.0,0,African-American,Male,25 - 45
3780,0.0,0,Caucasian,Male,Less than 25
3781,1.0,0,African-American,Male,25 - 45
3782,1.0,1,African-American,Male,25 - 45
3783,0.0,0,Caucasian,Male,25 - 45
3785,0.0,0,Caucasian,Male,Less than 25
3787,1.0,1,African-American,Male,25 - 45
3788,0.0,0,Caucasian,Male,25 - 45
3789,0.0,0,Caucasian,Male,25 - 45
3790,0.0,0,Caucasian,Male,25 - 45
3792,0.0,0,Caucasian,Male,Greater than 45
3793,0.0,1,Caucasian,Male,25 - 45
3794,1.0,1,African-American,Male,Greater than 45
3797,1.0,0,African-American,Male,25 - 45
3799,0.0,0,African-American,Male,25 - 45
3800,1.0,1,African-American,Male,25 - 45
3801,0.0,0,Caucasian,Male,Greater than 45
3802,0.0,1,African-American,Male,Greater than 45
3804,0.0,0,African-American,Male,25 - 45
3805,0.0,1,Caucasian,Male,25 - 45
3807,1.0,1,Caucasian,Female,25 - 45
3809,0.0,1,Caucasian,Male,25 - 45
3811,0.0,1,African-American,Male,Greater than 45
3812,1.0,1,African-American,Male,25 - 45
3814,0.0,0,African-American,Male,25 - 45
3816,1.0,1,Other,Male,Less than 25
3817,1.0,1,African-American,Female,Less than 25
3818,0.0,0,African-American,Male,Less than 25
3820,0.0,0,Other,Male,25 - 45
3821,0.0,0,African-American,Female,Greater than 45
3824,1.0,1,African-American,Male,25 - 45
3826,1.0,1,African-American,Male,Greater than 45
3828,1.0,1,Caucasian,Male,25 - 45
3830,0.0,0,African-American,Female,25 - 45
3831,1.0,1,Caucasian,Male,Less than 25
3834,1.0,0,African-American,Male,Greater than 45
3835,0.0,0,Caucasian,Female,Greater than 45
3836,0.0,0,Caucasian,Male,Greater than 45
3838,0.0,0,African-American,Male,Greater than 45
3839,0.0,1,African-American,Male,Greater than 45
3840,1.0,0,African-American,Male,25 - 45
3841,0.0,0,Caucasian,Male,Greater than 45
3842,0.0,0,Hispanic,Male,25 - 45
3843,0.0,1,Hispanic,Female,Greater than 45
3847,1.0,1,African-American,Male,Less than 25
3848,1.0,1,African-American,Male,25 - 45
3853,1.0,0,African-American,Male,25 - 45
3854,0.0,1,African-American,Male,Less than 25
3855,0.0,0,Caucasian,Male,Greater than 45
3856,0.0,0,African-American,Female,25 - 45
3857,0.0,0,African-American,Female,25 - 45
3858,1.0,1,African-American,Female,25 - 45
3859,0.0,1,Other,Male,25 - 45
3860,0.0,0,Caucasian,Male,Greater than 45
3862,0.0,0,Caucasian,Male,25 - 45
3863,0.0,0,Caucasian,Male,25 - 45
3864,0.0,0,Caucasian,Male,Greater than 45
3865,1.0,0,African-American,Male,Less than 25
3867,1.0,0,African-American,Male,Greater than 45
3869,0.0,0,African-American,Male,25 - 45
3870,1.0,1,African-American,Male,25 - 45
3872,0.0,0,Caucasian,Male,Less than 25
3879,0.0,0,Caucasian,Male,25 - 45
3880,1.0,1,African-American,Male,Greater than 45
3881,1.0,1,African-American,Male,25 - 45
3882,0.0,0,Caucasian,Male,Less than 25
3884,0.0,1,Caucasian,Female,Greater than 45
3885,0.0,1,Caucasian,Male,Greater than 45
3888,0.0,0,African-American,Female,Greater than 45
3890,0.0,0,Other,Male,25 - 45
3891,1.0,1,African-American,Female,Less than 25
3896,1.0,1,Hispanic,Male,Less than 25
3897,0.0,1,Caucasian,Male,25 - 45
3898,0.0,0,Caucasian,Male,Greater than 45
3899,1.0,1,African-American,Male,25 - 45
3902,0.0,0,Caucasian,Male,25 - 45
3903,1.0,1,African-American,Female,25 - 45
3904,0.0,0,African-American,Female,Greater than 45
3906,1.0,1,African-American,Male,25 - 45
3907,0.0,0,Hispanic,Male,Greater than 45
3909,1.0,1,Caucasian,Male,25 - 45
3910,1.0,1,African-American,Male,25 - 45
3911,1.0,0,Hispanic,Male,Greater than 45
3912,0.0,0,Caucasian,Male,25 - 45
3917,0.0,0,African-American,Male,Less than 25
3918,0.0,1,African-American,Male,25 - 45
3919,1.0,1,Asian,Male,Greater than 45
3920,1.0,0,Other,Male,25 - 45
3924,1.0,0,African-American,Female,25 - 45
3925,0.0,1,African-American,Male,Less than 25
3929,0.0,1,African-American,Male,Less than 25
